Name,Platform,Version
2023-10-10T16:23:58,libnftables1,amd64,1.0.2-1ubuntu3
2023-10-10T16:23:58,libnftnl11,amd64,1.2.1-1build1
2023-10-10T16:23:58,libnghttp2-14,amd64,1.43.0-1build3
2023-10-10T16:23:58,libnl-3-200,amd64,3.5.0-0.1
2023-10-10T16:23:58,libnl-genl-3-200,amd64,3.5.0-0.1
2023-10-10T16:23:58,libnl-route-3-200,amd64,3.5.0-0.1
2023-10-10T16:23:58,libnm0,amd64,1.36.6-0ubuntu2
2023-10-10T16:23:58,libnma-common,all,1.8.34-1ubuntu1
2023-10-10T16:23:58,libnma0,amd64,1.8.34-1ubuntu1
2023-10-10T16:23:58,libnorm1,amd64,1.5.9+dfsg-2
2023-10-10T16:23:58,libnotify-bin,amd64,0.7.9-3ubuntu5.22.04.1
2023-10-10T16:23:58,libnotify4,amd64,0.7.9-3ubuntu5.22.04.1
2023-10-10T16:23:58,libnpth0,amd64,1.6-3build2
2023-10-10T16:23:58,libnsl-dev,amd64,1.3.0-2build2
2023-10-10T16:23:58,libnsl2,amd64,1.3.0-2build2
2023-10-10T16:23:58,libnsl2,i386,1.3.0-2build2
2023-10-10T16:23:58,libnspr4,amd64,2:4.32-3build1
2023-10-10T16:23:58,libnss-mdns,amd64,0.15.1-1ubuntu1
2023-10-10T16:23:58,libnss-nis,amd64,3.1-0ubuntu6
2023-10-10T16:23:58,libnss-nis,i386,3.1-0ubuntu6
2023-10-10T16:23:58,libnss-nisplus,amd64,1.3-0ubuntu6
2023-10-10T16:23:58,libnss-nisplus,i386,1.3-0ubuntu6
2023-10-10T16:23:58,libnss-sss,amd64,2.6.3-1ubuntu3.2
2023-10-10T16:23:58,libnss-systemd,amd64,249.11-0ubuntu3.10
2023-10-10T16:23:58,libnss3,amd64,2:3.68.2-0ubuntu1.2
2023-10-10T16:23:58,libntfs-3g89,amd64,1:2021.8.22-3ubuntu1.2
2023-10-10T16:23:58,libnuma1,amd64,2.0.14-3ubuntu2
2023-10-10T16:23:58,libnvidia-cfg1-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-common-535,all,535.113.01-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-compute-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-compute-535,i386,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-decode-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-decode-535,i386,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-encode-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-encode-535,i386,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-extra-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-fbc1-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-fbc1-535,i386,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-gl-535,amd64,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libnvidia-gl-535,i386,535.104.05-0ubuntu0.22.04.1
2023-10-10T16:23:58,libodbc2,amd64,2.3.9-5
2023-10-10T16:23:58,libodbcinst2,amd64,2.3.9-5
2023-10-10T16:23:58,libodfgen-0.1-1,amd64,0.1.8-2build2
2023-10-10T16:23:58,libogdi4.1,amd64,4.1.0+ds-5
2023-10-10T16:23:58,libogg0,amd64,1.3.5-0ubuntu3
2023-10-10T16:23:58,libonig5,amd64,6.9.7.1-2build1
2023-10-10T16:23:58,libopencolorio1v5,amd64,1.1.1~dfsg0-7.1build1
2023-10-10T16:23:58,libopenconnect5,amd64,8.20-1
2023-10-10T16:23:58,libopencv-core4.5d,amd64,4.5.4+dfsg-9ubuntu4
2023-10-10T16:23:58,libopencv-imgcodecs4.5d,amd64,4.5.4+dfsg-9ubuntu4
2023-10-10T16:23:58,libopencv-imgproc4.5d,amd64,4.5.4+dfsg-9ubuntu4
2023-10-10T16:23:58,libopencv-videoio4.5d,amd64,4.5.4+dfsg-9ubuntu4
2023-10-10T16:23:58,libopenexr25,amd64,2.5.7-1
2023-10-10T16:23:58,libopengl0,amd64,1.4.0-1
2023-10-10T16:23:58,libopenjp2-7,amd64,2.4.0-6
2023-10-10T16:23:58,libopenmpt-modplug1,amd64,0.8.9.0-openmpt1-2
2023-10-10T16:23:58,libopenmpt0,amd64,0.6.1-1
2023-10-10T16:23:58,libopus0,amd64,1.3.1-0.1build2
2023-10-10T16:23:58,liborc-0.4-0,amd64,1:0.4.32-2
2023-10-10T16:23:58,liborcus-0.17-0,amd64,0.17.2-2
2023-10-10T16:23:58,liborcus-parser-0.17-0,amd64,0.17.2-2
2023-10-10T16:23:58,libp11-kit0,amd64,0.24.0-6build1
2023-10-10T16:23:58,libpackagekit-glib2-18,amd64,1.2.5-2ubuntu2
2023-10-10T16:23:58,libpagemaker-0.0-0,amd64,0.0.4-1build3
2023-10-10T16:23:58,libpam-cap,amd64,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:23:58,libpam-fprintd,amd64,1.94.2-1ubuntu0.22.04.1
2023-10-10T16:23:58,libpam-gnome-keyring,amd64,40.0-3ubuntu3
2023-10-10T16:23:58,libpam-modules,amd64,1.4.0-11ubuntu2.3
2023-10-10T16:23:58,libpam-modules-bin,amd64,1.4.0-11ubuntu2.3
2023-10-10T16:23:58,libpam-pwquality,amd64,1.4.4-1build2
2023-10-10T16:23:58,libpam-runtime,all,1.4.0-11ubuntu2.3
2023-10-10T16:23:58,libpam-sss,amd64,2.6.3-1ubuntu3.2
2023-10-10T16:23:58,libpam-systemd,amd64,249.11-0ubuntu3.10
2023-10-10T16:23:58,libpam0g,amd64,1.4.0-11ubuntu2.3
2023-10-10T16:23:58,libpango-1.0-0,amd64,1.50.6+ds-2ubuntu1
2023-10-10T16:23:58,libpangocairo-1.0-0,amd64,1.50.6+ds-2ubuntu1
2023-10-10T16:23:58,libpangoft2-1.0-0,amd64,1.50.6+ds-2ubuntu1
2023-10-10T16:23:58,libpangomm-1.4-1v5,amd64,2.46.2-1
2023-10-10T16:23:58,libpangoxft-1.0-0,amd64,1.50.6+ds-2ubuntu1
2023-10-10T16:23:58,libpaper-utils,amd64,1.1.28build2
2023-10-10T16:23:58,libpaper1,amd64,1.1.28build2
2023-10-10T16:23:58,libparted-fs-resize0,amd64,3.4-2build1
2023-10-10T16:23:58,libparted2,amd64,3.4-2build1
2023-10-10T16:23:58,libpath-utils1,amd64,0.6.2-1
2023-10-10T16:23:58,libpathplan4,amd64,2.42.2-6
2023-10-10T16:23:58,libpcap0.8,amd64,1.10.1-4build1
2023-10-10T16:23:58,libpcaudio0,amd64,1.1-6build2
2023-10-10T16:23:58,libpci3,amd64,1:3.7.0-6
2023-10-10T16:23:58,libpciaccess-dev,amd64,0.16-3
2023-10-10T16:23:58,libpciaccess0,amd64,0.16-3
2023-10-10T16:23:58,libpciaccess0,i386,0.16-3
2023-10-10T16:23:58,libpcre16-3,amd64,2:8.39-13ubuntu0.22.04.1
2023-10-10T16:23:58,libpcre2-16-0,amd64,10.39-3ubuntu0.1
2023-10-10T16:23:58,libpcre2-32-0,amd64,10.39-3ubuntu0.1
2023-10-10T16:23:58,libpcre2-8-0,amd64,10.39-3ubuntu0.1
2023-10-10T16:23:58,libpcre2-dev,amd64,10.39-3ubuntu0.1
2023-10-10T16:23:58,libpcre2-posix3,amd64,10.39-3ubuntu0.1
2023-10-10T16:23:58,libpcre3,amd64,2:8.39-13ubuntu0.22.04.1
2023-10-10T16:23:58,libpcre3-dev,amd64,2:8.39-13ubuntu0.22.04.1
2023-10-10T16:23:58,libpcre32-3,amd64,2:8.39-13ubuntu0.22.04.1
2023-10-10T16:23:58,libpcrecpp0v5,amd64,2:8.39-13ubuntu0.22.04.1
2023-10-10T16:23:58,libpcsclite1,amd64,1.9.5-3ubuntu1
2023-10-10T16:23:58,libpeas-1.0-0,amd64,1.32.0-1
2023-10-10T16:23:58,libpeas-common,all,1.32.0-1
2023-10-10T16:23:58,libperl5.34,amd64,5.34.0-3ubuntu1.2
2023-10-10T16:23:58,libpgm-5.3-0,amd64,5.3.128~dfsg-2
2023-10-10T16:23:58,libphonenumber8,amd64,8.12.44-1
2023-10-10T16:23:58,libpipeline1,amd64,1.5.5-1
2023-10-10T16:23:58,libpipewire-0.3-0,amd64,0.3.48-1ubuntu3
2023-10-10T16:23:58,libpipewire-0.3-common,all,0.3.48-1ubuntu3
2023-10-10T16:23:58,libpipewire-0.3-modules,amd64,0.3.48-1ubuntu3
2023-10-10T16:23:58,libpixman-1-0,amd64,0.40.0-1ubuntu0.22.04.1
2023-10-10T16:23:58,libpixman-1-dev,amd64,0.40.0-1ubuntu0.22.04.1
2023-10-10T16:23:58,libpkcs11-helper1,amd64,1.28-1ubuntu0.22.04.1
2023-10-10T16:23:58,libplacebo192,amd64,4.192.1-1
2023-10-10T16:23:58,libplist3,amd64,2.2.0-6build2
2023-10-10T16:23:58,libplymouth5,amd64,0.9.5+git20211018-1ubuntu3
2023-10-10T16:23:58,libpng-dev,amd64,1.6.37-3build5
2023-10-10T16:23:58,libpng-tools,amd64,1.6.37-3build5
2023-10-10T16:23:58,libpng16-16,amd64,1.6.37-3build5
2023-10-10T16:23:58,libpolkit-agent-1-0,amd64,0.105-33
2023-10-10T16:23:58,libpolkit-gobject-1-0,amd64,0.105-33
2023-10-10T16:23:58,libpoppler-cpp0v5,amd64,22.02.0-2ubuntu0.2
2023-10-10T16:23:58,libpoppler-glib8,amd64,22.02.0-2ubuntu0.2
2023-10-10T16:23:58,libpoppler-qt5-1,amd64,22.02.0-2ubuntu0.2
2023-10-10T16:23:58,libpoppler118,amd64,22.02.0-2ubuntu0.2
2023-10-10T16:23:58,libpopt0,amd64,1.18-3build1
2023-10-10T16:23:58,libpostproc55,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libpq5,amd64,14.9-0ubuntu0.22.04.1
2023-10-10T16:23:58,libprocps8,amd64,2:3.3.17-6ubuntu2
2023-10-10T16:23:58,libproj22,amd64,8.2.1-1
2023-10-10T16:23:58,libprotobuf-lite23,amd64,3.12.4-1ubuntu7.22.04.1
2023-10-10T16:23:58,libprotobuf23,amd64,3.12.4-1ubuntu7.22.04.1
2023-10-10T16:23:58,libproxy-tools,amd64,0.4.17-2
2023-10-10T16:23:58,libproxy1-plugin-gsettings,amd64,0.4.17-2
2023-10-10T16:23:58,libproxy1-plugin-networkmanager,amd64,0.4.17-2
2023-10-10T16:23:58,libproxy1v5,amd64,0.4.17-2
2023-10-10T16:23:58,libpskc0,amd64,2.6.7-3build1
2023-10-10T16:23:58,libpsl5,amd64,0.21.0-1.2build2
2023-10-10T16:23:58,libpthread-stubs0-dev,amd64,0.4-1build2
2023-10-10T16:23:58,libpulse-dev,amd64,1:15.99.1+dfsg1-1ubuntu2.1
2023-10-10T16:23:58,libpulse-mainloop-glib0,amd64,1:15.99.1+dfsg1-1ubuntu2.1
2023-10-10T16:23:58,libpulse0,amd64,1:15.99.1+dfsg1-1ubuntu2.1
2023-10-10T16:23:58,libpulsedsp,amd64,1:15.99.1+dfsg1-1ubuntu2.1
2023-10-10T16:23:58,libpwquality-common,all,1.4.4-1build2
2023-10-10T16:23:58,libpwquality1,amd64,1.4.4-1build2
2023-10-10T16:23:58,libpython3-dev,amd64,3.10.6-1~22.04
2023-10-10T16:23:58,libpython3-stdlib,amd64,3.10.6-1~22.04
2023-10-10T16:23:58,libpython3.10,amd64,3.10.12-1~22.04.2
2023-10-10T16:23:58,libpython3.10-dev,amd64,3.10.12-1~22.04.2
2023-10-10T16:23:58,libpython3.10-minimal,amd64,3.10.12-1~22.04.2
2023-10-10T16:23:58,libpython3.10-stdlib,amd64,3.10.12-1~22.04.2
2023-10-10T16:23:58,libpython3.9-minimal,amd64,3.9.7-2build1
2023-10-10T16:23:58,libqhull-r8.0,amd64,2020.2-4
2023-10-10T16:23:58,libqmi-glib5,amd64,1.32.0-1ubuntu0.22.04.1
2023-10-10T16:23:58,libqmi-proxy,amd64,1.32.0-1ubuntu0.22.04.1
2023-10-10T16:23:58,libqpdf28,amd64,10.6.3-1
2023-10-10T16:23:58,libqt5concurrent5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5core5a,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5dbus5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5designer5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5gui5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5help5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5multimedia5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5multimediaquick5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5network5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5printsupport5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5qml5,amd64,5.15.3+dfsg-1
2023-10-10T16:23:58,libqt5qmlmodels5,amd64,5.15.3+dfsg-1
2023-10-10T16:23:58,libqt5qmlworkerscript5,amd64,5.15.3+dfsg-1
2023-10-10T16:23:58,libqt5quick5,amd64,5.15.3+dfsg-1
2023-10-10T16:23:58,libqt5quickwidgets5,amd64,5.15.3+dfsg-1
2023-10-10T16:23:58,libqt5sql5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5sql5-sqlite,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5svg5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5test5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5waylandclient5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5waylandcompositor5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5widgets5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libqt5x11extras5,amd64,5.15.3-1
2023-10-10T16:23:58,libqt5xml5,amd64,5.15.3+dfsg-2ubuntu0.2
2023-10-10T16:23:58,libquadmath0,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libquazip5-1,amd64,0.9.1-2
2023-10-10T16:23:58,librabbitmq4,amd64,0.10.0-1ubuntu2
2023-10-10T16:23:58,libraptor2-0,amd64,2.0.15-0ubuntu4
2023-10-10T16:23:58,libraqm0,amd64,0.7.0-4ubuntu1
2023-10-10T16:23:58,librasqal3,amd64,0.9.33-0.2ubuntu1
2023-10-10T16:23:58,libraw1394-11,amd64,2.1.2-2build2
2023-10-10T16:23:58,libraw20,amd64,0.20.2-2ubuntu2.22.04.1
2023-10-10T16:23:58,librdf0,amd64,1.0.17-1.1ubuntu3
2023-10-10T16:23:58,libreadline8,amd64,8.1.2-1
2023-10-10T16:23:58,libref-array1,amd64,0.6.2-1
2023-10-10T16:23:58,libreoffice,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-base,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-base-core,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-base-drivers,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-calc,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-common,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-core,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-draw,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-gnome,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-gtk3,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-help-common,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-help-en-gb,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-help-en-us,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-help-pt,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-help-pt-br,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-impress,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-java-common,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-l10n-en-gb,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-l10n-en-za,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-l10n-pt,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-l10n-pt-br,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-math,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-nlpsolver,all,0.9+LibO7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-report-builder,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-report-builder-bin,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-script-provider-bsh,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-script-provider-js,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-script-provider-python,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-sdbc-firebird,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-sdbc-hsqldb,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-sdbc-mysql,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-sdbc-postgresql,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-style-colibre,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-style-elementary,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-style-yaru,all,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-wiki-publisher,all,1.2.0+LibO7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libreoffice-writer,amd64,1:7.3.7-0ubuntu0.22.04.3
2023-10-10T16:23:58,libresid-builder0c2a,amd64,2.1.1-15ubuntu2
2023-10-10T16:23:58,librest-0.7-0,amd64,0.8.1-1.1build2
2023-10-10T16:23:58,librevenge-0.0-0,amd64,0.0.4-6ubuntu7
2023-10-10T16:23:58,librhash0,amd64,1.4.2-1ubuntu1
2023-10-10T16:23:58,librsvg2-2,amd64,2.52.5+dfsg-3ubuntu0.2
2023-10-10T16:23:58,librsvg2-common,amd64,2.52.5+dfsg-3ubuntu0.2
2023-10-10T16:23:58,librtmp1,amd64,2.4+20151223.gitfa8646d.1-2build4
2023-10-10T16:23:58,librttopo1,amd64,1.1.0-2
2023-10-10T16:23:58,librygel-core-2.6-2,amd64,0.40.3-1ubuntu2
2023-10-10T16:23:58,librygel-db-2.6-2,amd64,0.40.3-1ubuntu2
2023-10-10T16:23:58,librygel-renderer-2.6-2,amd64,0.40.3-1ubuntu2
2023-10-10T16:23:58,librygel-server-2.6-2,amd64,0.40.3-1ubuntu2
2023-10-10T16:23:58,libsamplerate0,amd64,0.2.2-1build1
2023-10-10T16:23:58,libsane-common,all,1.1.1-5
2023-10-10T16:23:58,libsane-hpaio,amd64,3.21.12+dfsg0-1
2023-10-10T16:23:58,libsane1,amd64,1.1.1-5
2023-10-10T16:23:58,libsasl2-2,amd64,2.1.27+dfsg2-3ubuntu1.2
2023-10-10T16:23:58,libsasl2-modules,amd64,2.1.27+dfsg2-3ubuntu1.2
2023-10-10T16:23:58,libsasl2-modules-db,amd64,2.1.27+dfsg2-3ubuntu1.2
2023-10-10T16:23:58,libsasl2-modules-gssapi-mit,amd64,2.1.27+dfsg2-3ubuntu1.2
2023-10-10T16:23:58,libsbc1,amd64,1.5-3build2
2023-10-10T16:23:58,libsdbus-c++-dev,amd64,1.1.0-3
2023-10-10T16:23:58,libsdbus-c++0,amd64,0.8.3-4
2023-10-10T16:23:58,libsdbus-c++1,amd64,1.1.0-3
2023-10-10T16:23:58,libsdl-image1.2,amd64,1.2.12-13build1
2023-10-10T16:23:58,libsdl1.2debian,amd64,1.2.15+dfsg2-6
2023-10-10T16:23:58,libseccomp2,amd64,2.5.3-2ubuntu2
2023-10-10T16:23:58,libsecret-1-0,amd64,0.20.5-2
2023-10-10T16:23:58,libsecret-common,all,0.20.5-2
2023-10-10T16:23:58,libsecret-tools,amd64,0.20.5-2
2023-10-10T16:23:58,libselinux1,amd64,3.3-1build2
2023-10-10T16:23:58,libselinux1-dev,amd64,3.3-1build2
2023-10-10T16:23:58,libsemanage-common,all,3.3-1build2
2023-10-10T16:23:58,libsemanage2,amd64,3.3-1build2
2023-10-10T16:23:58,libsensors-config,all,1:3.6.0-7ubuntu1
2023-10-10T16:23:58,libsensors5,amd64,1:3.6.0-7ubuntu1
2023-10-10T16:23:58,libsensors5,i386,1:3.6.0-7ubuntu1
2023-10-10T16:23:58,libsepol-dev,amd64,3.3-1build1
2023-10-10T16:23:58,libsepol2,amd64,3.3-1build1
2023-10-10T16:23:58,libservlet-api-java,all,4.0.1-2
2023-10-10T16:23:58,libservlet3.1-java,all,1:4.0.1-2
2023-10-10T16:23:58,libshine3,amd64,3.1.1-2
2023-10-10T16:23:58,libshout3,amd64,2.4.5-1build3
2023-10-10T16:23:58,libsidplay2,amd64,2.1.1-15ubuntu2
2023-10-10T16:23:58,libsigc++-2.0-0v5,amd64,2.10.4-2ubuntu3
2023-10-10T16:23:58,libslang2,amd64,2.3.2-5build4
2023-10-10T16:23:58,libsm-dev,amd64,2:1.2.3-1build2
2023-10-10T16:23:58,libsm6,amd64,2:1.2.3-1build2
2023-10-10T16:23:58,libsmartcols1,amd64,2.37.2-4ubuntu3
2023-10-10T16:23:58,libsmbclient,amd64,2:4.15.13+dfsg-0ubuntu1.4
2023-10-10T16:23:58,libsmbios-c2,amd64,2.4.3-1build1
2023-10-10T16:23:58,libsnapd-glib1,amd64,1.60-0ubuntu1
2023-10-10T16:23:58,libsnappy1v5,amd64,1.1.8-1build3
2023-10-10T16:23:58,libsndfile1,amd64,1.0.31-2build1
2023-10-10T16:23:58,libsndio7.0,amd64,1.8.1-1.1
2023-10-10T16:23:58,libsnmp-base,all,5.9.1+dfsg-1ubuntu2.6
2023-10-10T16:23:58,libsnmp40,amd64,5.9.1+dfsg-1ubuntu2.6
2023-10-10T16:23:58,libsocket++1,amd64,1.12.13+git20131030.5d039ba-1
2023-10-10T16:23:58,libsodium23,amd64,1.0.18-1build2
2023-10-10T16:23:58,libsonic0,amd64,0.2.0-11build1
2023-10-10T16:23:58,libsoup-gnome2.4-1,amd64,2.74.2-3
2023-10-10T16:23:58,libsoup2.4-1,amd64,2.74.2-3
2023-10-10T16:23:58,libsoup2.4-common,all,2.74.2-3
2023-10-10T16:23:58,libsource-highlight-common,all,3.1.9-4.1build2
2023-10-10T16:23:58,libsource-highlight4v5,amd64,3.1.9-4.1build2
2023-10-10T16:23:58,libsoxr0,amd64,0.1.3-4build2
2023-10-10T16:23:58,libspa-0.2-modules,amd64,0.3.48-1ubuntu3
2023-10-10T16:23:58,libspatialaudio0,amd64,0.3.0+git20180730+dfsg1-2build1
2023-10-10T16:23:58,libspatialite7,amd64,5.0.1-2build2
2023-10-10T16:23:58,libspectre1,amd64,0.2.10-1
2023-10-10T16:23:58,libspeechd2,amd64,0.11.1-1ubuntu3
2023-10-10T16:23:58,libspeex1,amd64,1.2~rc1.2-1.1ubuntu3
2023-10-10T16:23:58,libspeexdsp1,amd64,1.2~rc1.2-1.1ubuntu3
2023-10-10T16:23:58,libsqlite3-0,amd64,3.37.2-2ubuntu0.1
2023-10-10T16:23:58,libsrt1.4-gnutls,amd64,1.4.4-4
2023-10-10T16:23:58,libss2,amd64,1.46.5-2ubuntu1.1
2023-10-10T16:23:58,libssh-4,amd64,0.9.6-2ubuntu0.22.04.1
2023-10-10T16:23:58,libssh-gcrypt-4,amd64,0.9.6-2ubuntu0.22.04.1
2023-10-10T16:23:58,libssh2-1,amd64,1.10.0-3
2023-10-10T16:23:58,libssl-dev,amd64,3.0.2-0ubuntu1.10
2023-10-10T16:23:58,libssl1.1,amd64,1.1.1l-1ubuntu1.3
2023-10-10T16:23:58,libssl1.1,i386,1.1.1l-1ubuntu1.3
2023-10-10T16:23:58,libssl3,amd64,3.0.2-0ubuntu1.10
2023-10-10T16:23:58,libssl3,i386,3.0.2-0ubuntu1.10
2023-10-10T16:23:58,libsss-certmap0,amd64,2.6.3-1ubuntu3.2
2023-10-10T16:23:58,libsss-idmap0,amd64,2.6.3-1ubuntu3.2
2023-10-10T16:23:58,libsss-nss-idmap0,amd64,2.6.3-1ubuntu3.2
2023-10-10T16:23:58,libstartup-notification0,amd64,0.12-6build2
2023-10-10T16:23:58,libstdc++-11-dev,amd64,11.4.0-1ubuntu1~22.04
2023-10-10T16:23:58,libstdc++6,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libstdc++6,i386,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libstemmer0d,amd64,2.2.0-1build1
2023-10-10T16:23:58,libstoken1,amd64,0.92-1
2023-10-10T16:23:58,libsuitesparseconfig5,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libsuperlu5,amd64,5.3.0+dfsg1-2
2023-10-10T16:23:58,libswresample3,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libswscale5,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libsynctex2,amd64,2021.20210626.59705-1ubuntu0.1
2023-10-10T16:23:58,libsysmetrics1,amd64,1.7.1
2023-10-10T16:23:58,libsystemd0,amd64,249.11-0ubuntu3.10
2023-10-10T16:23:58,libsystemd0,i386,249.11-0ubuntu3.10
2023-10-10T16:23:58,libsz2,amd64,1.0.6-1
2023-10-10T16:23:58,libtag1v5,amd64,1.11.1+dfsg.1-3ubuntu3
2023-10-10T16:23:58,libtag1v5-vanilla,amd64,1.11.1+dfsg.1-3ubuntu3
2023-10-10T16:23:58,libtalloc2,amd64,2.3.3-2build1
2023-10-10T16:23:58,libtasn1-6,amd64,4.18.0-4build1
2023-10-10T16:23:58,libtbb2,amd64,2020.3-1ubuntu3
2023-10-10T16:23:58,libtbbmalloc2,amd64,2021.5.0-7ubuntu2
2023-10-10T16:23:58,libtcl8.6,amd64,8.6.12+dfsg-1build1
2023-10-10T16:23:58,libtdb1,amd64,1.4.5-2build1
2023-10-10T16:23:58,libteamdctl0,amd64,1.31-1build2
2023-10-10T16:23:58,libtesseract4,amd64,4.1.1-2.1build1
2023-10-10T16:23:58,libtevent0,amd64,0.11.0-1build1
2023-10-10T16:23:58,libtext-charwidth-perl,amd64,0.04-10build3
2023-10-10T16:23:58,libtext-iconv-perl,amd64,1.7-7build3
2023-10-10T16:23:58,libtext-wrapi18n-perl,all,0.06-9
2023-10-10T16:23:58,libthai-data,all,0.1.29-1build1
2023-10-10T16:23:58,libthai0,amd64,0.1.29-1build1
